citizen_id,name,gender,birth_year,state,status,registered_date
CZ02314,George Moore,Male,1967,Oyo,Alive,2022-01-26
CZ02315,David Bello,Male,1960,Borno,Alive,2024-03-22
CZ02316,James Williams,Male,1996,Kaduna,Alive,2021-04-06
CZ02317,Paul Ojo,Male,1984,Delta,Alive,2020-07-12
CZ02318,Blessing Aliyu,Male,1963,Edo,Alive,2024-08-19
CZ02319,Aisha Sani,Male,1935,Enugu,Alive,2021-10-28
CZ02320,Joy Suleiman,Male,1965,Lagos,Deceased,2020-12-13
CZ02321,Tunde Ojo,Male,1948,Kano,Alive,2017-03-08
CZ02322,Aisha Balogun,Female,2005,Edo,Alive,2021-06-07
CZ02323,Tobi Taylor,Female,1996,Rivers,Alive,2015-08-23
CZ02324,Emeka Amadi,Female,1996,Plateau,Alive,2019-04-30
CZ02325,Victor Brown,Male,1973,Borno,Alive,2018-07-07
CZ02326,Joseph Johnson,Male,1953,Oyo,Alive,2019-03-14
CZ02327,Zainab Danjuma,Female,1969,Kano,Alive,2015-07-21
CZ02328,Peter Williams,Female,1947,Sokoto,Alive,2024-02-04
CZ02329,Joseph Mohammed,Female,1952,Kano,Alive,2017-03-17
CZ02330,Halima Idris,Male,1970,Anambra,Alive,2017-06-30
CZ02331,Musa Clark,Male,1996,Rivers,Deceased,2023-07-03
CZ02332,Halima Wilson,Female,1990,Oyo,Alive,2022-01-16
CZ02333,Tunde Johnson,Female,1968,Plateau,Alive,2024-04-24
CZ02334,Mary Ojo,Female,1945,Plateau,Alive,2016-04-08
CZ02335,Grace Igwe,Male,2006,Kaduna,Alive,2020-06-13
CZ02336,Andrew Okonkwo,Male,1989,Kano,Alive,2022-03-23
CZ02337,Stella Yusuf,Male,1997,Delta,Alive,2017-08-13
CZ02338,Rebecca Yusuf,Female,1987,Borno,Alive,2015-10-25
CZ02339,Blessing Okoro,Female,1953,Borno,Alive,2022-08-04
CZ02340,Blessing Okafor,Female,1966,Delta,Alive,2023-02-20
CZ02341,Paul Suleiman,Female,2003,Borno,Alive,2017-01-06
CZ02342,Stella Ojo,Male,1991,Plateau,Alive,2015-11-22
CZ02343,Esther Mohammed,Female,2004,Sokoto,Alive,2019-05-11
CZ02344,Tunde Okafor,Female,2006,Rivers,Alive,2021-07-30
CZ02345,Rebecca Aliyu,Female,1940,Oyo,Alive,2016-12-05
CZ02346,David Nnamdi,Male,1996,Anambra,Alive,2017-03-24
CZ02347,Fatima Smith,Male,1994,Edo,Alive,2021-07-05
CZ02348,Halima Taylor,Male,1971,Edo,Alive,2020-05-09
CZ02349,Halima Johnson,Male,1998,Anambra,Deceased,2018-10-20
CZ02350,David Bello,Male,1968,Edo,Alive,2018-04-11
CZ02351,Peter Okonkwo,Male,2000,Oyo,Alive,2020-09-26
CZ02352,Chioma Uche,Female,1995,Lagos,Alive,2015-02-06
CZ02353,Aisha Adeyemi,Female,1947,Edo,Alive,2024-12-28
CZ02354,Blessing Okafor,Male,1984,Borno,Alive,2023-06-06
CZ02355,Victor James,Male,1938,Borno,Alive,2015-01-04
CZ02356,Stella Idris,Male,1985,Edo,Alive,2018-03-24
CZ02357,Michael Okonkwo,Female,1963,Sokoto,Alive,2018-09-22
CZ02358,Stella Sani,Female,1982,Kano,Alive,2015-12-09
CZ02359,Chioma Nwosu,Male,1960,Sokoto,Alive,2017-08-06
CZ02360,Rita Nnamdi,Female,1995,Lagos,Alive,2024-09-27
CZ02361,Kemi Adamu,Female,1981,Edo,Alive,2024-02-08
CZ02362,Kemi Obi,Female,1944,Anambra,Alive,2018-01-22
CZ02363,Esther Suleiman,Male,1993,Enugu,Alive,2023-06-22
CZ02364,Samuel Johnson,Female,1968,Edo,Alive,2023-03-19
CZ02365,Victor Garba,Male,1972,Enugu,Alive,2018-01-12
CZ02366,Michael Okonkwo,Female,1958,Lagos,Deceased,2019-10-23
CZ02367,Helen James,Female,1947,Edo,Alive,2016-03-01
CZ02368,Sarah Chukwu,Female,2002,Edo,Alive,2024-02-09
CZ02369,Daniel Okonkwo,Female,1971,Plateau,Alive,2022-08-30
CZ02370,Halima Danjuma,Female,1949,Anambra,Alive,2023-12-30
CZ02371,Rebecca Johnson,Male,1944,Plateau,Alive,2018-10-25
CZ02372,Kemi Clark,Male,1954,Edo,Alive,2017-10-25
CZ02373,Stella Lawal,Male,1957,Oyo,Alive,2020-11-11
CZ02374,Michael Nnamdi,Female,1991,Sokoto,Alive,2016-12-20
CZ02375,Stella Johnson,Female,1935,Delta,Alive,2018-06-29
CZ02376,Samuel Smith,Female,2008,Rivers,Alive,2023-08-17
CZ02377,Fatima Okonkwo,Female,1997,Plateau,Alive,2016-04-01
CZ02378,Stella Ojo,Female,1967,Lagos,Alive,2022-08-24
CZ02379,Zainab Adeyemi,Female,1982,Borno,Alive,2024-03-11
CZ02380,Chinedu Okafor,Female,1998,Kaduna,Alive,2019-04-13
CZ02381,Tunde Suleiman,Female,1969,Delta,Alive,2019-02-26
CZ02382,Zainab James,Male,1992,Oyo,Alive,2016-02-13
CZ02383,John White,Male,1970,Sokoto,Alive,2018-01-11
CZ02384,John Davis,Female,1982,Borno,Deceased,2020-01-06
CZ02385,Stella Aliyu,Male,2002,Anambra,Alive,2017-10-05
CZ02386,Kemi Okoro,Male,1948,Delta,Alive,2016-02-18
CZ02387,Grace Adamu,Male,1942,Kaduna,Alive,2019-08-14
CZ02388,Paul Davis,Male,1963,Borno,Alive,2021-12-27
CZ02389,Michael Adeyemi,Male,2001,Oyo,Alive,2021-02-20
CZ02390,Aisha Igwe,Female,1971,Borno,Alive,2019-08-24
CZ02391,Andrew Bello,Female,2007,Kaduna,Alive,2015-04-14
CZ02392,Joseph Taylor,Female,1935,Delta,Alive,2015-08-04
CZ02393,Rebecca Obi,Female,2001,Anambra,Alive,2016-07-26
CZ02394,Fatima White,Female,1957,Kaduna,Alive,2024-08-17
CZ02395,Paul Bello,Female,1954,Borno,Alive,2019-05-20
CZ02396,Amina Smith,Female,1945,Rivers,Alive,2024-07-01
CZ02397,Blessing Uche,Male,1942,Delta,Alive,2020-12-17
CZ02398,Peter Uche,Male,2004,Kano,Alive,2016-06-06
CZ02399,Musa Danjuma,Male,1989,Rivers,Alive,2023-10-08
CZ02400,George White,Female,1943,Edo,Alive,2024-06-28
CZ02401,Kemi Okoro,Female,1944,Lagos,Deceased,2018-06-28
CZ02402,Linda Bello,Female,1955,Delta,Alive,2018-10-11
CZ02403,Linda Okafor,Male,1943,Oyo,Alive,2017-03-16
CZ02404,Blessing James,Female,1981,Delta,Alive,2021-12-17
CZ02405,Chinedu Nwosu,Female,1980,Lagos,Deceased,2017-01-02
CZ02406,Mary Uche,Male,1990,Sokoto,Deceased,2021-04-07
CZ02407,Peter Davis,Female,1939,Oyo,Alive,2023-12-18
CZ02408,Chioma James,Male,1967,Oyo,Alive,2018-08-21
CZ02409,John Obi,Male,1947,Plateau,Alive,2020-07-10
CZ02410,Sarah Clark,Female,1942,Plateau,Alive,2017-04-22
CZ02411,Linda Williams,Female,1970,Lagos,Alive,2020-01-13
CZ02412,Mary Abubakar,Male,1939,Rivers,Alive,2018-07-15
CZ02413,Kemi Chukwu,Female,1945,Kano,Alive,2017-07-15
CZ02414,Chioma Suleiman,Female,2001,Plateau,Alive,2015-03-15
CZ02415,Ahmed Okonkwo,Male,2006,Enugu,Alive,2019-01-16
CZ02416,Fatima Clark,Male,1944,Oyo,Alive,2019-03-07
CZ02417,Chioma Eze,Male,1992,Sokoto,Alive,2023-11-13
CZ02418,Amina Amadi,Female,1961,Kaduna,Alive,2020-05-25
CZ02419,Emeka Idris,Female,1940,Oyo,Alive,2019-01-31
CZ02420,James Aliyu,Female,1937,Plateau,Alive,2015-06-30
CZ02421,Zainab White,Female,1935,Anambra,Alive,2022-12-28
CZ02422,Joy Aliyu,Male,1966,Kano,Alive,2023-02-15
CZ02423,Samuel Umeh,Female,1993,Kaduna,Alive,2018-08-30
CZ02424,Michael Wilson,Male,1979,Oyo,Alive,2017-05-12
CZ02425,Zainab Bello,Female,1949,Borno,Alive,2020-02-26
CZ02426,Zainab Mohammed,Female,2006,Anambra,Alive,2021-10-10
CZ02427,Frank Chukwu,Female,1953,Oyo,Alive,2015-06-05
CZ02428,Emeka Okafor,Male,2005,Enugu,Alive,2019-06-16
CZ02429,Ahmed Igwe,Male,1993,Anambra,Alive,2018-03-16
CZ02430,Funke Taylor,Female,1971,Enugu,Alive,2017-02-21
CZ02431,Sarah Okonkwo,Female,1961,Sokoto,Alive,2017-04-29
CZ02432,Tobi Ojo,Female,1973,Kaduna,Alive,2017-05-11
CZ02433,Ibrahim Clark,Female,1946,Kano,Alive,2020-08-16
CZ02434,Rita Hassan,Female,1953,Oyo,Alive,2024-08-13
CZ02435,Rita Abubakar,Male,1966,Borno,Alive,2020-09-06
CZ02436,Stella Okoro,Female,1962,Kano,Alive,2017-05-27
CZ02437,Michael Eze,Male,2002,Sokoto,Alive,2015-10-03
CZ02438,George White,Female,1989,Plateau,Alive,2015-04-21
CZ02439,Michael Nnamdi,Male,1992,Lagos,Alive,2020-08-21
CZ02440,Rebecca Umeh,Male,1976,Lagos,Alive,2015-11-22
CZ02441,Funke Igwe,Female,1976,Lagos,Deceased,2023-06-22
CZ02442,Ahmed Aliyu,Male,1940,Kaduna,Alive,2022-12-16
CZ02443,Michael Okonkwo,Male,1956,Edo,Alive,2016-05-07
CZ02444,Samuel Abubakar,Female,2006,Kano,Alive,2022-10-07
CZ02445,Joy Moore,Female,1954,Borno,Alive,2017-06-10
CZ02446,Amina Uche,Female,1979,Kaduna,Alive,2018-10-30
CZ02447,Stella Garba,Female,1967,Delta,Alive,2019-06-04
CZ02448,David Okafor,Female,1963,Kano,Alive,2020-06-17
CZ02449,George Obi,Male,1993,Enugu,Alive,2022-03-12
CZ02450,David Uche,Female,1955,Lagos,Alive,2024-10-18
CZ02451,Grace Ojo,Male,1990,Borno,Alive,2022-11-26
CZ02452,Halima Uche,Male,1988,Oyo,Alive,2017-04-08
CZ02453,Musa Aliyu,Male,1963,Rivers,Alive,2015-03-23
CZ02454,Linda James,Male,1975,Delta,Deceased,2019-08-16
CZ02455,Rita Abubakar,Male,1953,Sokoto,Alive,2016-05-19
CZ02456,Musa Aliyu,Male,1960,Oyo,Alive,2019-09-25
CZ02457,Andrew Davis,Female,1994,Anambra,Alive,2023-08-19
CZ02458,Chioma Miller,Female,2008,Sokoto,Alive,2018-08-24
CZ02459,Grace Aliyu,Female,1969,Plateau,Alive,2018-09-30
CZ02460,Musa Adeyemi,Female,1988,Lagos,Alive,2018-10-18
CZ02461,Zainab Obi,Female,1974,Sokoto,Alive,2019-09-03
CZ02462,George Hassan,Female,1979,Enugu,Alive,2017-03-21
CZ02463,Michael Bello,Female,1977,Delta,Alive,2021-07-03
CZ02464,Chinedu Amadi,Male,1938,Plateau,Alive,2017-09-08
CZ02465,Tobi Adeyemi,Female,1987,Enugu,Alive,2017-11-19
CZ02466,Mary Yusuf,Male,1940,Sokoto,Alive,2024-05-01
CZ02467,Frank Garba,Male,1935,Kaduna,Alive,2024-09-22
CZ02468,Emeka Ojo,Female,1941,Oyo,Alive,2016-03-01
CZ02469,Ibrahim Suleiman,Male,1999,Borno,Alive,2019-06-23
CZ02470,Joseph Adamu,Male,1982,Enugu,Alive,2020-10-04
CZ02471,Peter Taylor,Male,1980,Kano,Alive,2023-01-28
CZ02472,Zainab Garba,Female,1971,Plateau,Alive,2018-02-22
CZ02473,Joy Williams,Male,1994,Borno,Deceased,2017-03-22
CZ02474,Zainab Mohammed,Female,1955,Rivers,Alive,2019-06-08
CZ02475,James Umeh,Female,1939,Enugu,Alive,2020-12-11
CZ02476,Peter Smith,Male,1953,Plateau,Alive,2016-08-30
CZ02477,Tunde Garba,Male,1950,Delta,Alive,2015-12-12
CZ02478,David Taylor,Female,2008,Oyo,Alive,2024-01-30
CZ02479,Musa Brown,Female,1942,Anambra,Alive,2015-09-28
CZ02480,David Uche,Male,1993,Delta,Alive,2015-08-11
CZ02481,Victor Smith,Male,1980,Kaduna,Alive,2018-02-23
CZ02482,Blessing Okafor,Male,1968,Edo,Alive,2015-05-01
CZ02483,George Aliyu,Male,1935,Enugu,Alive,2018-11-22
CZ02484,Chinedu White,Male,2008,Rivers,Alive,2016-09-19
CZ02485,Daniel Wilson,Female,1992,Oyo,Alive,2017-11-21
CZ02486,Daniel Eze,Male,2004,Kaduna,Alive,2020-05-31
CZ02487,Tobi Mohammed,Male,1937,Enugu,Alive,2019-01-13
CZ02488,Sarah Brown,Male,1962,Delta,Alive,2024-02-23
CZ02489,Ahmed Suleiman,Female,1946,Kano,Alive,2024-08-07
CZ02490,Tobi Taylor,Male,2005,Delta,Alive,2015-08-20
CZ02491,Victor Miller,Female,1957,Enugu,Alive,2023-07-08
CZ02492,Joy Hassan,Male,1952,Oyo,Alive,2016-01-16
CZ02493,Fatima Hassan,Female,1957,Lagos,Alive,2024-09-22
CZ02494,Ahmed Davis,Male,1953,Kano,Alive,2022-07-01
CZ02495,Tobi Balogun,Male,1944,Enugu,Alive,2022-10-10
CZ02496,Andrew Danjuma,Female,1970,Oyo,Deceased,2021-06-18
CZ02497,Halima Adeyemi,Female,1986,Kaduna,Alive,2016-07-01
CZ02498,Kemi Bello,Female,1953,Enugu,Alive,2023-07-21
CZ02499,Ibrahim Miller,Female,1960,Rivers,Alive,2016-03-23
CZ02500,Samuel Garba,Male,1957,Lagos,Alive,2017-07-26
CZ02501,Funke Amadi,Female,1976,Sokoto,Alive,2015-07-01
CZ02502,Blessing Garba,Female,1979,Delta,Alive,2021-01-18
CZ02503,Aisha Danjuma,Female,1937,Sokoto,Alive,2017-10-16
CZ02504,David Uche,Female,1984,Oyo,Alive,2020-06-01
CZ02505,Kemi Suleiman,Male,1946,Rivers,Alive,2024-05-11
CZ02506,Michael Adeyemi,Female,1960,Oyo,Alive,2018-12-29
CZ02507,Victor Suleiman,Male,1944,Sokoto,Alive,2018-08-17
CZ02508,Chioma Brown,Female,1944,Kano,Deceased,2015-04-17
CZ02509,Musa Aliyu,Female,1941,Delta,Alive,2023-01-29
CZ02510,Sarah Wilson,Male,1965,Edo,Alive,2016-06-01
CZ02511,Daniel Garba,Female,1993,Lagos,Alive,2021-05-16
CZ02512,Michael Danjuma,Female,1970,Plateau,Alive,2021-12-14
CZ02513,George Williams,Female,1947,Sokoto,Alive,2018-05-10
CZ02514,Andrew Mohammed,Male,1938,Edo,Alive,2022-04-18
CZ02515,Mary Wilson,Female,1983,Kaduna,Alive,2019-04-01
CZ02516,Amina Obi,Male,1954,Rivers,Alive,2021-11-13
CZ02517,Chioma Obi,Male,1963,Kano,Deceased,2017-08-13
CZ02518,Esther Ojo,Female,1973,Anambra,Alive,2023-06-05
CZ02519,Frank Okoro,Female,1955,Kaduna,Alive,2022-05-11
CZ02520,Funke Okoro,Male,2005,Sokoto,Alive,2023-02-06
CZ02521,Rebecca Amadi,Male,1942,Oyo,Alive,2015-02-21
CZ02522,Peter White,Female,1971,Delta,Alive,2024-08-28
CZ02523,Daniel Suleiman,Male,1981,Sokoto,Alive,2019-12-12
CZ02524,Amina Johnson,Female,1938,Oyo,Alive,2015-04-25
CZ02525,Grace Hassan,Male,1992,Kaduna,Alive,2015-11-29
CZ02526,Ahmed Okonkwo,Male,1956,Delta,Alive,2023-08-13
CZ02527,George Idris,Female,1938,Sokoto,Alive,2016-02-29
CZ02528,Funke Bello,Female,1937,Oyo,Alive,2018-10-24
CZ02529,Rita Bello,Female,1964,Enugu,Alive,2015-09-15
CZ02530,Tobi James,Male,1968,Kaduna,Alive,2018-01-31
CZ02531,Victor Hassan,Female,1940,Edo,Alive,2020-08-09
CZ02532,Stella Garba,Male,1991,Delta,Deceased,2024-02-06
CZ02533,Grace Taylor,Male,1976,Edo,Alive,2017-06-21
CZ02534,Tunde Mohammed,Male,1948,Delta,Alive,2020-02-05
CZ02535,Michael Suleiman,Male,2005,Lagos,Alive,2017-03-24
CZ02536,Tunde Abubakar,Female,1955,Anambra,Alive,2015-10-06
CZ02537,Ahmed Lawal,Female,1936,Borno,Alive,2024-11-05
CZ02538,Grace Nwosu,Male,1995,Delta,Alive,2022-09-18
CZ02539,Daniel Idris,Female,1982,Kano,Deceased,2020-11-22
CZ02540,Esther Miller,Female,1962,Anambra,Alive,2024-06-07
CZ02541,Helen Ojo,Female,1986,Edo,Alive,2018-01-08
CZ02542,Emeka Johnson,Male,2008,Rivers,Alive,2023-07-23
CZ02543,Ibrahim Mohammed,Male,1978,Enugu,Alive,2020-07-18
CZ02544,Sarah Yusuf,Female,1986,Delta,Alive,2023-09-14
CZ02545,James Wilson,Male,1946,Rivers,Alive,2015-10-06
CZ02546,Andrew Smith,Male,1992,Kano,Alive,2016-01-10
CZ02547,Joseph Aliyu,Female,1961,Delta,Deceased,2015-09-02
CZ02548,Michael Sani,Female,1996,Sokoto,Alive,2024-07-26
CZ02549,Ahmed Suleiman,Female,1948,Plateau,Deceased,2017-10-28
CZ02550,Joseph Obi,Female,1966,Oyo,Alive,2018-05-23
CZ02551,Kemi Wilson,Female,1960,Sokoto,Alive,2019-07-03
CZ02552,Funke Miller,Female,1943,Edo,Alive,2016-12-11
CZ02553,Samuel Igwe,Female,1964,Plateau,Alive,2021-01-12
CZ02554,Michael Brown,Female,1983,Oyo,Alive,2018-02-08
CZ02555,Tobi Lawal,Female,1989,Plateau,Alive,2016-11-19
CZ02556,Musa Suleiman,Female,1970,Plateau,Alive,2016-05-29
CZ02557,Michael Balogun,Female,1960,Kaduna,Alive,2016-02-12
CZ02558,Kemi Danjuma,Female,1982,Rivers,Alive,2021-04-18
CZ02559,Emeka Williams,Male,1963,Rivers,Alive,2023-10-20
CZ02560,George Davis,Male,1948,Anambra,Alive,2015-10-18
CZ02561,Ibrahim Amadi,Male,1968,Borno,Alive,2019-10-01
CZ02562,Grace Bello,Male,2007,Kaduna,Alive,2022-08-07
CZ02563,Victor Aliyu,Male,1985,Sokoto,Alive,2023-09-19
CZ02564,Amina Balogun,Male,1957,Anambra,Alive,2019-11-03
CZ02565,Tunde Garba,Female,1965,Borno,Alive,2017-11-13
CZ02566,Zainab Ojo,Male,1975,Enugu,Alive,2018-10-06
CZ02567,John Smith,Male,1967,Borno,Alive,2017-11-18
CZ02568,Joy Igwe,Male,1940,Anambra,Alive,2018-05-07
CZ02569,Victor Umeh,Male,1982,Kano,Alive,2016-08-13
CZ02570,Kemi Idris,Male,1998,Delta,Alive,2021-09-15
CZ02571,Kemi Taylor,Male,1975,Lagos,Alive,2020-08-05
CZ02572,Blessing Sani,Male,1966,Oyo,Alive,2015-07-05
CZ02573,Ibrahim Taylor,Male,2004,Lagos,Alive,2022-05-06
CZ02574,Grace Williams,Male,1938,Enugu,Alive,2019-01-30
CZ02575,Helen Nnamdi,Female,1985,Enugu,Alive,2020-09-13
CZ02576,Ahmed Adamu,Female,1945,Edo,Alive,2017-02-26
CZ02577,Amina Obi,Male,1964,Delta,Alive,2020-11-23
CZ02578,Joy Wilson,Female,1965,Sokoto,Alive,2020-08-30
CZ02579,Rebecca Danjuma,Female,1959,Lagos,Alive,2019-01-22
CZ02580,Daniel Sani,Female,1991,Borno,Alive,2018-11-06
CZ02581,Emeka Taylor,Male,1950,Rivers,Alive,2016-03-07
CZ02582,Chioma Suleiman,Male,1982,Enugu,Alive,2022-04-17
CZ02583,Halima Wilson,Male,2008,Kano,Alive,2019-11-29
CZ02584,Helen Garba,Male,1982,Kano,Alive,2018-09-03
CZ02585,Musa Uche,Female,1981,Oyo,Alive,2021-04-17
CZ02586,Victor Uche,Male,1958,Lagos,Alive,2019-06-24
CZ02587,Victor Suleiman,Female,1995,Kano,Alive,2019-04-19
CZ02588,Chinedu Moore,Male,1958,Lagos,Alive,2024-09-14
CZ02589,Halima Nnamdi,Male,1999,Anambra,Alive,2016-10-11
CZ02590,Fatima Obi,Male,1992,Oyo,Alive,2023-10-15
CZ02591,Joseph Smith,Female,1982,Enugu,Alive,2018-09-09
CZ02592,Ibrahim Johnson,Male,2004,Lagos,Alive,2021-06-19
CZ02593,David White,Male,1985,Lagos,Alive,2022-05-18
CZ02594,Helen Brown,Male,1981,Plateau,Alive,2020-10-13
CZ02595,Rita Clark,Male,1938,Plateau,Alive,2016-04-11
CZ02596,Aisha Davis,Male,1943,Plateau,Alive,2023-02-25
CZ02597,Ahmed Umeh,Female,1965,Oyo,Deceased,2023-06-02
CZ02598,Ngozi Williams,Female,1993,Enugu,Alive,2019-01-08
CZ02599,Blessing Suleiman,Male,1998,Lagos,Alive,2016-04-06
CZ02600,Joy Sani,Male,1983,Anambra,Alive,2020-08-11
CZ02601,Esther Sani,Male,1986,Plateau,Alive,2023-03-28
CZ02602,Ahmed White,Female,1942,Rivers,Alive,2023-03-15
CZ02603,Ibrahim Okafor,Male,1981,Sokoto,Alive,2021-06-14
CZ02604,Joy Nwosu,Male,1992,Rivers,Alive,2018-05-01
CZ02605,Frank Uche,Female,1952,Enugu,Alive,2017-01-14
CZ02606,Victor Miller,Male,2006,Lagos,Alive,2021-11-21
CZ02607,Amina Hassan,Male,1977,Rivers,Alive,2019-11-22
CZ02608,Joy Nwosu,Male,1959,Kaduna,Alive,2015-12-11
CZ02609,Frank Suleiman,Female,1995,Kaduna,Alive,2020-04-09
CZ02610,Frank Idris,Female,1946,Rivers,Alive,2020-03-14
CZ02611,Rita White,Female,1996,Borno,Alive,2015-02-06
CZ02612,Joseph Balogun,Male,1992,Borno,Alive,2023-11-13
CZ02613,Rita Moore,Female,1997,Kaduna,Alive,2016-02-08
CZ02614,Tobi Mohammed,Male,1983,Kaduna,Alive,2016-10-31
CZ02615,Victor Wilson,Female,1948,Edo,Alive,2016-04-18
CZ02616,Linda Lawal,Male,1941,Borno,Alive,2019-10-18
CZ02617,Chioma Brown,Female,2003,Plateau,Alive,2024-07-04
CZ02618,Aisha Uche,Female,1949,Plateau,Alive,2023-01-26
CZ02619,Fatima Balogun,Male,1972,Borno,Alive,2019-06-18
CZ02620,Halima Hassan,Female,2007,Rivers,Alive,2015-02-23
CZ02621,Ngozi Igwe,Male,1942,Edo,Alive,2018-02-16
CZ02622,Stella Miller,Female,1955,Enugu,Alive,2021-04-03
CZ02623,Esther Idris,Male,1956,Borno,Alive,2020-03-05
CZ02624,Amina Hassan,Female,1976,Sokoto,Alive,2020-03-15
CZ02625,Funke Moore,Female,2000,Sokoto,Alive,2022-03-25
CZ02626,Tunde Okoro,Female,2006,Lagos,Alive,2022-07-28
CZ02627,Joseph Williams,Male,1939,Anambra,Alive,2015-04-15
CZ02628,Emeka Idris,Female,1956,Oyo,Alive,2022-01-23
CZ02629,John Williams,Male,1980,Sokoto,Alive,2023-06-24
CZ02630,Ahmed White,Female,1938,Rivers,Alive,2021-03-24
CZ02631,Helen Uche,Male,1944,Lagos,Alive,2022-06-14
CZ02632,Stella Okafor,Female,1948,Sokoto,Alive,2021-07-29
CZ02633,Zainab Danjuma,Male,1991,Edo,Alive,2020-12-31
CZ02634,Mary Hassan,Male,1995,Anambra,Alive,2017-05-05
CZ02635,Michael Adeyemi,Female,1997,Oyo,Alive,2016-04-18
CZ02636,Daniel Bello,Female,1981,Borno,Alive,2023-05-16
CZ02637,Victor Chukwu,Female,1955,Anambra,Alive,2015-01-29
CZ02638,Musa Obi,Male,1948,Kano,Alive,2017-05-29
CZ02639,James Uche,Male,1977,Plateau,Alive,2023-06-30
CZ02640,Ngozi Sani,Female,1943,Borno,Alive,2017-06-14
CZ02641,Ibrahim Smith,Male,1996,Delta,Alive,2024-12-16
CZ02642,Blessing Abubakar,Male,1988,Plateau,Deceased,2015-02-21
CZ02643,Zainab Wilson,Female,2000,Delta,Alive,2017-10-09
CZ02644,Michael Smith,Female,1971,Sokoto,Alive,2024-08-06
CZ02645,Linda Clark,Male,1945,Sokoto,Alive,2017-10-06
CZ02646,Tunde Abubakar,Female,1995,Plateau,Alive,2024-12-25
CZ02647,Ngozi Brown,Female,1949,Anambra,Alive,2019-03-22
CZ02648,Halima Adamu,Male,1989,Oyo,Alive,2017-08-03
CZ02649,Funke Eze,Male,1960,Rivers,Alive,2018-08-30
CZ02650,Andrew Adeyemi,Male,2008,Delta,Alive,2017-06-28
CZ02651,Tobi Smith,Male,1945,Rivers,Alive,2024-07-14
CZ02652,Peter Aliyu,Female,1956,Borno,Alive,2020-07-01
CZ02653,Frank Aliyu,Male,1994,Plateau,Alive,2021-12-14
CZ02654,Zainab Johnson,Male,1962,Kaduna,Alive,2020-05-29
CZ02655,Fatima Okafor,Female,1980,Kano,Alive,2015-07-07
CZ02656,Fatima Abubakar,Female,1975,Oyo,Alive,2015-07-07
CZ02657,John Okonkwo,Male,2008,Enugu,Alive,2018-04-03
CZ02658,Aisha Wilson,Male,2000,Enugu,Alive,2022-10-24
CZ02659,Blessing Idris,Female,1951,Rivers,Alive,2018-04-26
CZ02660,Ngozi Lawal,Female,1994,Oyo,Alive,2019-09-15
CZ02661,Chioma Yusuf,Female,2003,Rivers,Alive,2020-01-21
CZ02662,Linda Brown,Female,1965,Kaduna,Alive,2023-09-06
CZ02663,Rita Yusuf,Male,1986,Kano,Alive,2019-09-20
CZ02664,John Taylor,Female,2007,Edo,Deceased,2024-01-05
CZ02665,Joy Wilson,Male,1998,Plateau,Alive,2017-05-02
CZ02666,Helen Adamu,Male,1969,Rivers,Alive,2016-01-19
CZ02667,Funke Davis,Female,1939,Kano,Alive,2018-02-03
CZ02668,Paul Danjuma,Male,1978,Plateau,Alive,2019-11-26
CZ02669,Tunde Bello,Male,2000,Delta,Alive,2022-03-11
CZ02670,Grace Miller,Male,1938,Rivers,Alive,2016-07-28
CZ02671,Musa Yusuf,Male,1989,Sokoto,Alive,2024-03-01
CZ02672,Frank Igwe,Female,1947,Oyo,Alive,2023-09-28
CZ02673,Helen Abubakar,Male,2002,Borno,Alive,2016-05-14
CZ02674,Ngozi Yusuf,Female,2008,Enugu,Alive,2019-02-07
CZ02675,Ngozi Yusuf,Female,1941,Anambra,Alive,2015-04-15
CZ02676,Halima Moore,Male,1980,Lagos,Alive,2017-01-04
CZ02677,Halima Ojo,Female,1990,Sokoto,Alive,2020-10-10
CZ02678,George Hassan,Female,1967,Rivers,Alive,2018-05-04
CZ02679,Joseph Johnson,Female,1958,Edo,Alive,2019-04-29
CZ02680,Joseph Eze,Male,1997,Borno,Alive,2019-11-10
CZ02681,Funke Bello,Male,1935,Plateau,Alive,2022-03-04
CZ02682,Tobi Eze,Female,1960,Sokoto,Alive,2017-07-18
CZ02683,Joseph Garba,Male,1978,Kaduna,Alive,2020-08-30
CZ02684,Rebecca Bello,Male,2001,Oyo,Alive,2023-01-16
CZ02685,Fatima Hassan,Female,2006,Delta,Alive,2015-12-13
CZ02686,Ibrahim Umeh,Male,1988,Enugu,Deceased,2016-10-22
CZ02687,Stella Balogun,Male,2000,Enugu,Alive,2020-11-12
CZ02688,Helen Eze,Female,2004,Kaduna,Alive,2024-07-10
CZ02689,Chinedu Danjuma,Male,1958,Lagos,Alive,2023-02-10
CZ02690,Andrew Okonkwo,Female,1965,Anambra,Alive,2015-10-12
CZ02691,Musa Miller,Female,2004,Edo,Alive,2016-01-15
CZ02692,Grace Amadi,Female,1951,Rivers,Alive,2022-08-09
CZ02693,Zainab Adamu,Female,1972,Anambra,Alive,2022-10-26
CZ02694,James Davis,Female,1938,Borno,Deceased,2019-05-31
CZ02695,Ibrahim Uche,Female,1938,Edo,Alive,2021-04-01
CZ02696,Tunde Nnamdi,Male,1988,Sokoto,Alive,2021-06-07
CZ02697,Rebecca Moore,Male,1976,Delta,Alive,2019-05-01
CZ02698,Stella Brown,Male,1962,Anambra,Alive,2022-03-15
CZ02699,James Smith,Female,1977,Plateau,Alive,2018-04-12
